timestamp,speaker,text
00:36:11,Irving,I’m… I’m sorry.
00:36:13,Milchick,Irving?
00:37:17,Milchick,"We’ll deduct the time you spent dozing from your Outie’s paycheck. What will be harder to fix, Irving, is my and Ms. Cobel’s trust in you."
00:37:25,Irving,"I’m so sorry, sir. I’m just so sorry."
00:37:28,Milchick,"Well, no one is hankering to throw you in the break room. We’ll do a wellness check with Ms. Casey and go from there, all right?"
00:37:35,Irving,"Thank you, Mr. Milchick."
00:37:59,Helly,Nothing scary yet.
00:38:09,Helly,"Oh, God! A four!"
00:38:11,Dylan,"Don’t fuck around. I told you, you’ll understand when you see it, so just be patient."
00:38:16,Helly,"What even are these numbers? Like, do we even know what we’re supposedly cleaning?"
00:38:23,Dylan,My theory? The sea.
00:38:29,Helly,The sea?
00:38:30,Dylan,"Yeah. Think about it. Okay, if our Outies are up there severing their brains, shit must have gotten pretty bad. Famine, plagues, et cetera. So what is a desperate humanity to do?"
00:38:46,Helly,Populate the sea?
00:38:47,Dylan,"Populate the sea. But first, they gotta send probes down to the sea to clean up all the deadly eels and shit, ’cause we can’t cohabitate with that. So, we send the probes down, they send us the data coded, we sense what’s eels, and then we tell the probes what to blow up."
00:39:08,Helly,This is the leading theory?
00:39:11,Dylan,"Nah, Irv thinks we’re cutting swear words out of movies."
00:39:18,Mark,"But what is it? Like, what… what are we actually workin’ on down there?"
00:39:24,Petey,"I don’t know. I thought without severance it would make more sense, but… They separate us from the other departments. We don’t even know how many there are. But I’ve been reintegrated for two weeks now. I’ve been mapping out the floor. I hid the original for you when I left."
00:40:20,Mark,You okay?
00:40:30,Petey,Sorry. Reintegration sickness.
00:40:36,Mark,Never heard of that one.
00:40:38,Petey,"Because I’m the first dipshit that’s ever had it. Plus, living in a cold-ass greenhouse doesn’t help, but I can’t go home."
00:40:49,Mark,"Okay, so what is it that happens down there that’s so bad?"
00:40:57,Petey,There’s this room…We go in there when we don’t act right.
00:41:15,Mark,What is that?
00:41:23,Milchick (on tape),I’m afraid you’re not sorry.
00:41:26,Mark (on tape),Please. I truly am. I’m sorry.
00:41:30,Milchick (on tape),Please read the statement again.
00:41:33,Mark (on tape),"Forgive me for the harm I have caused this world. None may atone for my actions but me, and only in me shall their stain live on. I am thankful to have been caught, my fall cut short by those with wizened hands. All I can be is sorry, and that is all that I am."
00:41:56,Milchick (on tape),"I’m afraid you don’t mean it. Again, please."
00:42:02,Mark (on tape),Forgive me for the harm I have caused this world. None may atone for my actions but me.
00:42:15,Mark,The fuck is that?
00:42:19,Petey,That’s the break room.
00:42:53,Burt,I’m… I’m sorry.
00:42:54,Irving,"No, I’m sorry, sir."
00:42:56,Burt,I didn’t think anybody was out here. I’m coming out from my session.
00:43:01,Irving,I was just going in. I was admiring the art while I wait.
00:43:07,Burt,That piece hung in the Perpetuity Wing for many years.
