timestamp,speaker,text
00:37:56,Mark,"Okay. Well, if you're there, please listen."
00:37:58,Mark,"Now, I know that you want to do the right thing for severed people,"
00:38:02,Mark,which is why I need to see my team again.
00:38:02,Milchick,Mark!
00:38:05,Mark,"If we truly are the face of severance reform, as you say,"
00:38:08,Mark,then they deserve a chance.
00:38:08,Milchick,Mark!
00:38:11,Mark,Please. They're my friends! You can't just make them disappear!
00:38:19,Milchick,"Of course, I bear full responsibility."
00:38:22,Drummond,"The Board's gonna give him what he wants,"
00:38:25,Drummond,including Helly R.
00:38:29,Drummond,He won't finish without them.
00:38:47,Dylan,Mr. Milchick?
00:38:51,Milchick,Mr. George.
00:39:16,Mark W,This is unheard of.
00:39:18,Lumon Security Officer,"I'm sorry, Mr. Wilkins."
00:39:18,Mark W,Three days of work.
00:39:20,Mark W,I broke a fucking lease in Grand Rapids.
00:39:22,Mark W,Fucking touch me.
00:39:24,Mark W,Give me another reason to sue.
00:39:26,Mark W,"Fuck you, Lumon!"
00:39:33,Mark,"Hey, Judd."
00:40:59,Helly,"Morning, Judd."
00:42:17,Mark,Hey!
00:42:22,Cobel,"Hello, Mark. Just back from work?"
00:42:29,Mark,Where do you think you're going?
00:42:32,Cobel,What do you care?
00:42:35,Mark,What do I care?
00:42:38,Mark,What do I c–
00:42:41,Mark,Who are you?
00:42:43,Cobel,I thought you were quitting.
00:42:46,Mark,I trusted you.
00:42:48,Mark,I told you what I'd gone through these past two years.
00:42:53,Mark,You…
00:42:59,Mark,You were in my house. You…
00:43:02,Mark,I ate your shitty fucking cookies.
00:43:07,Cobel,They convinced you to stay?
00:43:11,Cobel,Was a pineapple involved?
00:43:17,Cobel,You're so easy to sway.
00:43:22,Mark,What? So that's it? You're just… You're leaving?
00:43:26,Mark,Are you fucking kid–
00:43:37,Mark,Why did you do this? What the fuck is this all about?
00:44:01,Mark,Do you know something about Gemma?
